# phi_mrg_22 logL logPrior
3.618807642839642291e+00 -7.495543576113510062e+04 0.000000000000000000e+00
3.619369742246351329e+00 -7.495087201102197287e+04 0.000000000000000000e+00
3.619352600146985122e+00 -7.494101248899751226e+04 0.000000000000000000e+00
3.619338649145168230e+00 -7.493345265905078850e+04 0.000000000000000000e+00
3.618847886548582249e+00 -7.493263061189066502e+04 0.000000000000000000e+00
3.619333921048978553e+00 -7.493098510532680666e+04 0.000000000000000000e+00
3.619329185943053417e+00 -7.492856185391178587e+04 0.000000000000000000e+00
3.618855988572795113e+00 -7.492845863399977679e+04 0.000000000000000000e+00
3.618859003381532879e+00 -7.492694208977482049e+04 0.000000000000000000e+00
3.619302121522303128e+00 -7.491563245113547600e+04 0.000000000000000000e+00
3.619296167613496262e+00 -7.491299852239410393e+04 0.000000000000000000e+00
3.618893323657841332e+00 -7.491104937027391861e+04 0.000000000000000000e+00
3.618897878295782355e+00 -7.490912976381331100e+04 0.000000000000000000e+00
3.619284144164792050e+00 -7.490791086260153679e+04 0.000000000000000000e+00
3.619268744218895328e+00 -7.490184647540930018e+04 0.000000000000000000e+00
3.619268374649226683e+00 -7.490170717935489665e+04 0.000000000000000000e+00
3.619257669311465087e+00 -7.489779908436874393e+04 0.000000000000000000e+00
3.619236649331227795e+00 -7.489083928697468946e+04 0.000000000000000000e+00
3.618951576662925884e+00 -7.488984603192395298e+04 0.000000000000000000e+00
3.619233086237712005e+00 -7.488975328481124598e+04 0.000000000000000000e+00
3.618952180393017581e+00 -7.488966431460437889e+04 0.000000000000000000e+00
3.618969790876379378e+00 -7.488470703750828397e+04 0.000000000000000000e+00
3.618974667743926066e+00 -7.488345160038309405e+04 0.000000000000000000e+00
3.618975218641741431e+00 -7.488331298487613094e+04 0.000000000000000000e+00
3.618979649660098996e+00 -7.488222169077169383e+04 0.000000000000000000e+00
3.618979918548909769e+00 -7.488215682007512078e+04 0.000000000000000000e+00
3.619202907699877070e+00 -7.488164499659290595e+04 0.000000000000000000e+00
3.618982170517688779e+00 -7.488161959810867847e+04 0.000000000000000000e+00
3.619201713713177337e+00 -7.488136429223279993e+04 0.000000000000000000e+00
3.619200366772563626e+00 -7.488105129182589008e+04 0.000000000000000000e+00
3.618985465216640662e+00 -7.488085318582426407e+04 0.000000000000000000e+00
3.619190301803821619e+00 -7.487883534522997797e+04 0.000000000000000000e+00
3.618996499891705021e+00 -7.487845554199875914e+04 0.000000000000000000e+00
