# phi_mrg_33 logL logPrior
3.282867330329456212e+00 -3.011827499169179704e+06 0.000000000000000000e+00
3.257154283227449820e+00 -3.011827748458123766e+06 0.000000000000000000e+00
3.390890491385460503e+00 -3.011830941105159931e+06 0.000000000000000000e+00
3.620907693018641460e+00 -3.011862133341373410e+06 0.000000000000000000e+00
3.283651843101266010e+00 -3.011827498027151451e+06 0.000000000000000000e+00
3.319234788111129930e+00 -3.011827848611079156e+06 0.000000000000000000e+00
3.291812111591625012e+00 -3.011827508846418932e+06 0.000000000000000000e+00
3.693637719112477846e+00 -3.011878557506197132e+06 0.000000000000000000e+00
3.302316890306278729e+00 -3.011827583745023701e+06 0.000000000000000000e+00
3.275503267135432939e+00 -3.011827528549246490e+06 0.000000000000000000e+00
3.274098187883588196e+00 -3.011827537986475974e+06 0.000000000000000000e+00
3.283247290881732727e+00 -3.011827498568263836e+06 0.000000000000000000e+00
3.336648104882214305e+00 -3.011828307027575094e+06 0.000000000000000000e+00
3.276665964933043185e+00 -3.011827521668345667e+06 0.000000000000000000e+00
2.789454298498232010e+00 -3.011902488306392916e+06 0.000000000000000000e+00
3.290126374759893224e+00 -3.011827503217359073e+06 0.000000000000000000e+00
3.296352515753009804e+00 -3.011827532798539381e+06 0.000000000000000000e+00
3.282936566660569433e+00 -3.011827499052991159e+06 0.000000000000000000e+00
4.451298246585274399e+00 -3.012204326143835206e+06 0.000000000000000000e+00
3.528697937642897742e+00 -3.011845783838632517e+06 0.000000000000000000e+00
3.311107650217185228e+00 -3.011827699163167272e+06 0.000000000000000000e+00
3.262974650473587257e+00 -3.011827656030694023e+06 0.000000000000000000e+00
3.345348898664640469e+00 -3.011828606655384880e+06 0.000000000000000000e+00
3.283560424701396752e+00 -3.011827498140526935e+06 0.000000000000000000e+00
3.265473674583941222e+00 -3.011827622809565160e+06 0.000000000000000000e+00
3.311739903998520251e+00 -3.011827709316532593e+06 0.000000000000000000e+00
3.320248680426236110e+00 -3.011827870135965757e+06 0.000000000000000000e+00
3.319705559082747559e+00 -3.011827858526060358e+06 0.000000000000000000e+00
3.281556773899196866e+00 -3.011827501930810511e+06 0.000000000000000000e+00
2.588113133185101944e+00 -3.011972746126650367e+06 0.000000000000000000e+00
3.157273850319667119e+00 -3.011832610787962563e+06 0.000000000000000000e+00
3.814986055139885757e+00 -3.011912629966585897e+06 0.000000000000000000e+00
3.318075681179935899e+00 -3.011827824786107056e+06 0.000000000000000000e+00
4.280224480494622341e+00 -3.012110593877239153e+06 0.000000000000000000e+00
3.288335838125774568e+00 -3.011827499173935503e+06 0.000000000000000000e+00
3.289361219743704545e+00 -3.011827501245492604e+06 0.000000000000000000e+00
3.089320293370820369e+00 -3.011839438847507350e+06 0.000000000000000000e+00
3.133072114436260769e+00 -3.011834717518893071e+06 0.000000000000000000e+00
3.281662736267893177e+00 -3.011827501667832024e+06 0.000000000000000000e+00
3.293411333299492316e+00 -3.011827515820202883e+06 0.000000000000000000e+00
3.286416566966579911e+00 -3.011827497053948231e+06 0.000000000000000000e+00
3.577669258126921825e+00 -3.011853836005130783e+06 0.000000000000000000e+00
3.289128209197151875e+00 -3.011827500717331655e+06 0.000000000000000000e+00
3.208096716676540616e+00 -3.011829363850044552e+06 0.000000000000000000e+00
3.232758560772111878e+00 -3.011828364950157702e+06 0.000000000000000000e+00
3.023189534059711914e+00 -3.011848787530100904e+06 0.000000000000000000e+00
2.999323498100660679e+00 -3.011852808710750192e+06 0.000000000000000000e+00
3.301415543007185427e+00 -3.011827574626914226e+06 0.000000000000000000e+00
2.753024924293062892e+00 -3.011913634429141879e+06 0.000000000000000000e+00
2.578427456622383485e+00 -3.011976637560100760e+06 0.000000000000000000e+00
3.264947297826913619e+00 -3.011827629484201781e+06 0.000000000000000000e+00
3.282638071641337696e+00 -3.011827499575190246e+06 0.000000000000000000e+00
3.246675894786656080e+00 -3.011827967939858790e+06 0.000000000000000000e+00
3.239966132287939615e+00 -3.011828144321600907e+06 0.000000000000000000e+00
1.679883113466084321e+00 -3.012471153595266864e+06 0.000000000000000000e+00
2.905632693906334385e+00 -3.011871855840253644e+06 0.000000000000000000e+00
3.247947755872360176e+00 -3.011827937660232652e+06 0.000000000000000000e+00
3.265475143097019917e+00 -3.011827622791185044e+06 0.000000000000000000e+00
3.588936231502554808e+00 -3.011855891439763363e+06 0.000000000000000000e+00
3.312089466327857501e+00 -3.011827715036846232e+06 0.000000000000000000e+00
4.987253747602785836e+00 -3.012530592915491201e+06 0.000000000000000000e+00
2.943047821888987947e+00 -3.011863631445827894e+06 0.000000000000000000e+00
3.231379802239177756e+00 -3.011828410831524059e+06 0.000000000000000000e+00
3.289712065443751943e+00 -3.011827502104448155e+06 0.000000000000000000e+00
3.272409408208205139e+00 -3.011827550953850150e+06 0.000000000000000000e+00
3.308984216574106352e+00 -3.011827666882025078e+06 0.000000000000000000e+00
3.286314988085844657e+00 -3.011827497005580924e+06 0.000000000000000000e+00
3.707121227565753685e+00 -3.011881936923996080e+06 0.000000000000000000e+00
3.315305337254391915e+00 -3.011827771226296201e+06 0.000000000000000000e+00
3.263906477606893564e+00 -3.011827643189295195e+06 0.000000000000000000e+00
3.279947622576940613e+00 -3.011827506782654673e+06 0.000000000000000000e+00
2.749481584429422920e+00 -3.011914756754210219e+06 0.000000000000000000e+00
3.489939523123291920e+00 -3.011840436197991483e+06 0.000000000000000000e+00
3.265473674583941222e+00 -3.011827622809565160e+06 0.000000000000000000e+00
3.296966298158990671e+00 -3.011827537020171061e+06 0.000000000000000000e+00
3.287159944572783488e+00 -3.011827497603238095e+06 0.000000000000000000e+00
3.285827993968500227e+00 -3.011827496862831060e+06 0.000000000000000000e+00
3.288190939188599060e+00 -3.011827498933931813e+06 0.000000000000000000e+00
3.262700758715006977e+00 -3.011827659907831810e+06 0.000000000000000000e+00
2.666198960610266067e+00 -3.011943037449904252e+06 0.000000000000000000e+00
3.423653752752151558e+00 -3.011833414174259640e+06 0.000000000000000000e+00
3.310979512238299893e+00 -3.011827697135688271e+06 0.000000000000000000e+00
3.330723680617494686e+00 -3.011828129917055834e+06 0.000000000000000000e+00
3.322459221393757378e+00 -3.011827919280807488e+06 0.000000000000000000e+00
3.266805394915710536e+00 -3.011827606692233123e+06 0.000000000000000000e+00
3.268102798814624066e+00 -3.011827592050766572e+06 0.000000000000000000e+00
3.303523603473756065e+00 -3.011827596743185539e+06 0.000000000000000000e+00
3.539980688126090680e+00 -3.011847511343751103e+06 0.000000000000000000e+00
3.375864631060779164e+00 -3.011830028817871585e+06 0.000000000000000000e+00
2.986051212387100584e+00 -3.011855192144163884e+06 0.000000000000000000e+00
3.295799690530834436e+00 -3.011827529196717776e+06 0.000000000000000000e+00
3.275865876177318725e+00 -3.011827526313093957e+06 0.000000000000000000e+00
3.375423299554333845e+00 -3.011830004135787953e+06 0.000000000000000000e+00
3.250733589998157314e+00 -3.011827874849751126e+06 0.000000000000000000e+00
4.437751033785908739e+00 -3.012196605221881531e+06 0.000000000000000000e+00
3.570787139633147866e+00 -3.011852617679870222e+06 0.000000000000000000e+00
3.228466342464266337e+00 -3.011828511666544713e+06 0.000000000000000000e+00
3.303450880360817354e+00 -3.011827595934204757e+06 0.000000000000000000e+00
3.256480989477918087e+00 -3.011827760509151965e+06 0.000000000000000000e+00
4.033911804255271072e+00 -3.011993655810065567e+06 0.000000000000000000e+00
3.819633663309511373e+00 -3.011914095493842848e+06 0.000000000000000000e+00
3.268112320068194521e+00 -3.011827591947185807e+06 0.000000000000000000e+00
3.279621868679432506e+00 -3.011827507960856892e+06 0.000000000000000000e+00
3.335036976646531315e+00 -3.011828256704458967e+06 0.000000000000000000e+00
3.294852102014960149e+00 -3.011827523465003818e+06 0.000000000000000000e+00
3.285322933707070625e+00 -3.011827496870596893e+06 0.000000000000000000e+00
3.282355398705341543e+00 -3.011827500120794866e+06 0.000000000000000000e+00
3.307201872320282732e+00 -3.011827641950446181e+06 0.000000000000000000e+00
3.274929857233825903e+00 -3.011827532252269797e+06 0.000000000000000000e+00
3.307537352433383315e+00 -3.011827646492264234e+06 0.000000000000000000e+00
3.254112138655427255e+00 -3.011827805148298386e+06 0.000000000000000000e+00
3.286669764212737377e+00 -3.011827497202442959e+06 0.000000000000000000e+00
3.248979714630736204e+00 -3.011827913830832578e+06 0.000000000000000000e+00
2.365210830455569013e+00 -3.012072846719988622e+06 0.000000000000000000e+00
3.287158731687962021e+00 -3.011827497602062300e+06 0.000000000000000000e+00
3.288804398343644575e+00 -3.011827500039424747e+06 0.000000000000000000e+00
3.241351928555765038e+00 -3.011828105600508861e+06 0.000000000000000000e+00
3.243845744213583071e+00 -3.011828038925562054e+06 0.000000000000000000e+00
3.288683109589980447e+00 -3.011827499802291393e+06 0.000000000000000000e+00
3.283597755466242329e+00 -3.011827498093602248e+06 0.000000000000000000e+00
3.285048192456248461e+00 -3.011827496941444464e+06 0.000000000000000000e+00
3.881577303927330469e+00 -3.011934719466736540e+06 0.000000000000000000e+00
3.122570121317902903e+00 -3.011835743799045682e+06 0.000000000000000000e+00
3.288276093423593505e+00 -3.011827499073395506e+06 0.000000000000000000e+00
3.266638177761886475e+00 -3.011827608655459248e+06 0.000000000000000000e+00
3.285903724641932477e+00 -3.011827496875343844e+06 0.000000000000000000e+00
3.289398666699236529e+00 -3.011827501333522610e+06 0.000000000000000000e+00
3.268327961101214374e+00 -3.011827589616355486e+06 0.000000000000000000e+00
3.291220711130319554e+00 -3.011827506670342758e+06 0.000000000000000000e+00
3.258061443216004882e+00 -3.011827732666881289e+06 0.000000000000000000e+00
3.284502587056395306e+00 -3.011827497221326455e+06 0.000000000000000000e+00
3.268038616237802785e+00 -3.011827592750470154e+06 0.000000000000000000e+00
2.458655463316739009e+00 -3.012028305157810450e+06 0.000000000000000000e+00
3.223523461198548379e+00 -3.011828694795712829e+06 0.000000000000000000e+00
3.259104833653275968e+00 -3.011827715136874467e+06 0.000000000000000000e+00
2.722674407648263184e+00 -3.011923464215175249e+06 0.000000000000000000e+00
3.535311337564567058e+00 -3.011846787111619487e+06 0.000000000000000000e+00
3.138328242853280159e+00 -3.011834229327993467e+06 0.000000000000000000e+00
2.763293510417798693e+00 -3.011910419981415384e+06 0.000000000000000000e+00
3.005138359957864047e+00 -3.011851797564620152e+06 0.000000000000000000e+00
3.325492219650773240e+00 -3.011827991652719211e+06 0.000000000000000000e+00
3.342160874222863232e+00 -3.011828491413149517e+06 0.000000000000000000e+00
3.266224418542353014e+00 -3.011827613587971777e+06 0.000000000000000000e+00
3.275392970397909664e+00 -3.011827529245647602e+06 0.000000000000000000e+00
3.291495535956296958e+00 -3.011827507654514164e+06 0.000000000000000000e+00
1.686036040884308473e+00 -3.012467328774556518e+06 0.000000000000000000e+00
3.281831022034764178e+00 -3.011827501264530234e+06 0.000000000000000000e+00
3.247947755872360176e+00 -3.011827937660232652e+06 0.000000000000000000e+00
3.308680958765275459e+00 -3.011827662500581704e+06 0.000000000000000000e+00
3.263830330634947874e+00 -3.011827644218409434e+06 0.000000000000000000e+00
3.015505255594925327e+00 -3.011850045015636832e+06 0.000000000000000000e+00
3.324130759905868704e+00 -3.011827958459072281e+06 0.000000000000000000e+00
3.375864631060779164e+00 -3.011830028817871585e+06 0.000000000000000000e+00
3.375423299554333845e+00 -3.011830004135787953e+06 0.000000000000000000e+00
3.296352515753009804e+00 -3.011827532798539381e+06 0.000000000000000000e+00
2.170276109417943466e+00 -3.012175855238465127e+06 0.000000000000000000e+00
3.514580074794525721e+00 -3.011843730508659035e+06 0.000000000000000000e+00
3.306121292311259285e+00 -3.011827627797001507e+06 0.000000000000000000e+00
3.323533603379298373e+00 -3.011827944263282698e+06 0.000000000000000000e+00
3.282307502325123139e+00 -3.011827500218166504e+06 0.000000000000000000e+00
3.283737976139891934e+00 -3.011827497925085947e+06 0.000000000000000000e+00
3.275600240248561335e+00 -3.011827527943218127e+06 0.000000000000000000e+00
3.278916126911199935e+00 -3.011827510739791673e+06 0.000000000000000000e+00
4.365682157172854794e+00 -3.012156345153055619e+06 0.000000000000000000e+00
3.290739794299356369e+00 -3.011827505061158910e+06 0.000000000000000000e+00
3.300074831709215673e+00 -3.011827561998809688e+06 0.000000000000000000e+00
3.332817021028811499e+00 -3.011828190006351098e+06 0.000000000000000000e+00
3.265473674583941222e+00 -3.011827622809565160e+06 0.000000000000000000e+00
3.359430023481883687e+00 -3.011829191132850479e+06 0.000000000000000000e+00
3.326301904282319200e+00 -3.011828011939817574e+06 0.000000000000000000e+00
3.247195093969768909e+00 -3.011827955457676202e+06 0.000000000000000000e+00
2.999323498100660679e+00 -3.011852808710750192e+06 0.000000000000000000e+00
3.118675765110514142e+00 -3.011836141574328300e+06 0.000000000000000000e+00
3.272043760395820122e+00 -3.011827553995075636e+06 0.000000000000000000e+00
3.351098979549444579e+00 -3.011828830465009902e+06 0.000000000000000000e+00
3.277925695347028157e+00 -3.011827515162125230e+06 0.000000000000000000e+00
3.027409438579661050e+00 -3.011848112050326541e+06 0.000000000000000000e+00
3.271689315744883420e+00 -3.011827557022483088e+06 0.000000000000000000e+00
3.888481187849405885e+00 -3.011937141910566948e+06 0.000000000000000000e+00
3.270097889235125788e+00 -3.011827571578175761e+06 0.000000000000000000e+00
3.293210914793673005e+00 -3.011827514859053772e+06 0.000000000000000000e+00
3.293316538260314896e+00 -3.011827515362479724e+06 0.000000000000000000e+00
3.300250213737990990e+00 -3.011827563587177545e+06 0.000000000000000000e+00
3.306852909123545015e+00 -3.011827637300347909e+06 0.000000000000000000e+00
3.247195093969768909e+00 -3.011827955457676202e+06 0.000000000000000000e+00
3.281829400098101424e+00 -3.011827501268332824e+06 0.000000000000000000e+00
3.717388221701872553e+00 -3.011884579399897717e+06 0.000000000000000000e+00
3.270934847431754999e+00 -3.011827563726745546e+06 0.000000000000000000e+00
3.331732460202591284e+00 -3.011828158534187824e+06 0.000000000000000000e+00
3.272341594540189025e+00 -3.011827551511600148e+06 0.000000000000000000e+00
3.281407369637452831e+00 -3.011827502313468140e+06 0.000000000000000000e+00
3.341711298949074482e+00 -3.011828475669401698e+06 0.000000000000000000e+00
2.865419023768903450e+00 -3.011881596478284337e+06 0.000000000000000000e+00
3.289116159292539532e+00 -3.011827500690937042e+06 0.000000000000000000e+00
3.304130624893190760e+00 -3.011827603624060750e+06 0.000000000000000000e+00
3.255001178918637272e+00 -3.011827787986099720e+06 0.000000000000000000e+00
4.488313391514164863e+00 -3.012225647242736537e+06 0.000000000000000000e+00
3.243871786747996921e+00 -3.011828038249674253e+06 0.000000000000000000e+00
3.260036594574247548e+00 -3.011827700054455549e+06 0.000000000000000000e+00
3.343891824238606425e+00 -3.011828553201380186e+06 0.000000000000000000e+00
3.313381699469323483e+00 -3.011827736842742190e+06 0.000000000000000000e+00
3.290371947929624952e+00 -3.011827503927404992e+06 0.000000000000000000e+00
3.334218733737434270e+00 -3.011828231764271855e+06 0.000000000000000000e+00
3.305885716397912955e+00 -3.011827624807823449e+06 0.000000000000000000e+00
3.319712664789294720e+00 -3.011827858676770236e+06 0.000000000000000000e+00
3.228781481370825990e+00 -3.011828500505335629e+06 0.000000000000000000e+00
3.286770773967669701e+00 -3.011827497272809036e+06 0.000000000000000000e+00
3.971719551599794507e+00 -3.011968235977909528e+06 0.000000000000000000e+00
3.281570007027837743e+00 -3.011827501897586510e+06 0.000000000000000000e+00
3.212823949530844381e+00 -3.011829143141882494e+06 0.000000000000000000e+00
3.448987854604022019e+00 -3.011835779937283602e+06 0.000000000000000000e+00
3.285869596788609126e+00 -3.011827496869264171e+06 0.000000000000000000e+00
3.286218178888290709e+00 -3.011827496965457685e+06 0.000000000000000000e+00
3.306121292311259285e+00 -3.011827627797001507e+06 0.000000000000000000e+00
3.286526867350650694e+00 -3.011827497113735881e+06 0.000000000000000000e+00
3.012463852883089377e+00 -3.011850552503340878e+06 0.000000000000000000e+00
3.296885194279839393e+00 -3.011827536448899657e+06 0.000000000000000000e+00
3.445978613087414377e+00 -3.011835478282689583e+06 0.000000000000000000e+00
3.285360670285664586e+00 -3.011827496864532586e+06 0.000000000000000000e+00
3.319157429979465501e+00 -3.011827846995005850e+06 0.000000000000000000e+00
3.232200306926097166e+00 -3.011828383385104127e+06 0.000000000000000000e+00
2.482741905673206961e+00 -3.012017404826373328e+06 0.000000000000000000e+00
3.304781262803663910e+00 -3.011827611253767274e+06 0.000000000000000000e+00
3.339008102022662516e+00 -3.011828383651931770e+06 0.000000000000000000e+00
3.237225634157245846e+00 -3.011828224407723173e+06 0.000000000000000000e+00
3.277890131556369990e+00 -3.011827515332266223e+06 0.000000000000000000e+00
3.302316890306278729e+00 -3.011827583745023701e+06 0.000000000000000000e+00
3.249613289727234289e+00 -3.011827899528607726e+06 0.000000000000000000e+00
3.250626421358908225e+00 -3.011827877176803071e+06 0.000000000000000000e+00
3.241970856640705723e+00 -3.011828088692255318e+06 0.000000000000000000e+00
3.274048384127154598e+00 -3.011827538343514316e+06 0.000000000000000000e+00
3.300456951095618763e+00 -3.011827565484081395e+06 0.000000000000000000e+00
3.282473363569486047e+00 -3.011827499887061305e+06 0.000000000000000000e+00
3.286002459064672809e+00 -3.011827496897015721e+06 0.000000000000000000e+00
3.265049763026883323e+00 -3.011827628171403892e+06 0.000000000000000000e+00
3.245189224964652563e+00 -3.011828004607840441e+06 0.000000000000000000e+00
3.280815232525315928e+00 -3.011827503966607153e+06 0.000000000000000000e+00
2.459290319612751574e+00 -3.012028014690356329e+06 0.000000000000000000e+00
3.256480989477918087e+00 -3.011827760509151965e+06 0.000000000000000000e+00
3.276920942492854039e+00 -3.011827520271779969e+06 0.000000000000000000e+00
1.203352196659765783e+00 -3.012753845113773365e+06 0.000000000000000000e+00
3.276543158125892141e+00 -3.011827522355411202e+06 0.000000000000000000e+00
3.457820375422870018e+00 -3.011836697414999828e+06 0.000000000000000000e+00
3.393879498367221803e+00 -3.011831139239962213e+06 0.000000000000000000e+00
3.327311026342943290e+00 -3.011828037794213276e+06 0.000000000000000000e+00
3.284185818998546669e+00 -3.011827497468769550e+06 0.000000000000000000e+00
3.283973743700385306e+00 -3.011827497669309378e+06 0.000000000000000000e+00
3.320265251588150335e+00 -3.011827870493077673e+06 0.000000000000000000e+00
3.367877060657006982e+00 -3.011829600774250925e+06 0.000000000000000000e+00
3.198464812081444730e+00 -3.011829856425089762e+06 0.000000000000000000e+00
3.269585911323301897e+00 -3.011827576595733874e+06 0.000000000000000000e+00
3.283600480363851215e+00 -3.011827498090211302e+06 0.000000000000000000e+00
3.651962398414648092e+00 -3.011868771030009724e+06 0.000000000000000000e+00
3.329287555687784561e+00 -3.011828090267733671e+06 0.000000000000000000e+00
3.447177452255644869e+00 -3.011835597791491076e+06 0.000000000000000000e+00
3.254112138655427255e+00 -3.011827805148298386e+06 0.000000000000000000e+00
3.218963971872039753e+00 -3.011828877167819999e+06 0.000000000000000000e+00
3.285772205375732113e+00 -3.011827496855894104e+06 0.000000000000000000e+00
2.932846955473409789e+00 -3.011865792906227522e+06 0.000000000000000000e+00
3.055842844485658905e+00 -3.011843840445487760e+06 0.000000000000000000e+00
3.506875393772904026e+00 -3.011842660819212906e+06 0.000000000000000000e+00
3.132138603359175821e+00 -3.011834806000053883e+06 0.000000000000000000e+00
3.282088229436301852e+00 -3.011827500682157464e+06 0.000000000000000000e+00
3.323931026828830237e+00 -3.011827953686289489e+06 0.000000000000000000e+00
3.201241697216858917e+00 -3.011829708516209386e+06 0.000000000000000000e+00
3.327863518149048794e+00 -3.011828052217497490e+06 0.000000000000000000e+00
3.288616030681581037e+00 -3.011827499675073661e+06 0.000000000000000000e+00
3.213464502989093585e+00 -3.011829114301591646e+06 0.000000000000000000e+00
2.467426681042270253e+00 -3.012024307118112221e+06 0.000000000000000000e+00
3.569676708458339398e+00 -3.011852423749794718e+06 0.000000000000000000e+00
3.252623312795358324e+00 -3.011827834989226423e+06 0.000000000000000000e+00
3.284818093278449869e+00 -3.011827497036904097e+06 0.000000000000000000e+00
3.211672688470347481e+00 -3.011829195616060868e+06 0.000000000000000000e+00
3.286886667852837896e+00 -3.011827497361361049e+06 0.000000000000000000e+00
3.606388562527445885e+00 -3.011859223919343203e+06 0.000000000000000000e+00
3.569457955033014329e+00 -3.011852385632622987e+06 0.000000000000000000e+00
3.232171176949421021e+00 -3.011828384352362249e+06 0.000000000000000000e+00
3.291655528501494565e+00 -3.011827508249094710e+06 0.000000000000000000e+00
3.291419033851880727e+00 -3.011827507375836372e+06 0.000000000000000000e+00
3.259244944504924302e+00 -3.011827712834418286e+06 0.000000000000000000e+00
3.154863244223257812e+00 -3.011832804446689785e+06 0.000000000000000000e+00
3.270098867190005087e+00 -3.011827571568747051e+06 0.000000000000000000e+00
3.332212899619574120e+00 -3.011828172385587357e+06 0.000000000000000000e+00
3.154125680318065061e+00 -3.011832864415666088e+06 0.000000000000000000e+00
3.292241018746844272e+00 -3.011827510560680181e+06 0.000000000000000000e+00
3.332669459080242369e+00 -3.011828185681397561e+06 0.000000000000000000e+00
3.296840882335200451e+00 -3.011827536138508003e+06 0.000000000000000000e+00
3.287197295808359065e+00 -3.011827497639905196e+06 0.000000000000000000e+00
3.253380662772635379e+00 -3.011827819637278095e+06 0.000000000000000000e+00
3.256319109673523116e+00 -3.011827763448601589e+06 0.000000000000000000e+00
3.239966132287939615e+00 -3.011828144321600907e+06 0.000000000000000000e+00
3.307614314207126149e+00 -3.011827647544061765e+06 0.000000000000000000e+00
3.282529538851152395e+00 -3.011827499778798781e+06 0.000000000000000000e+00
3.570315506201748867e+00 -3.011852535222031176e+06 0.000000000000000000e+00
3.276441442288885675e+00 -3.011827522931580432e+06 0.000000000000000000e+00
3.274098187883588196e+00 -3.011827537986475974e+06 0.000000000000000000e+00
3.292149701547005591e+00 -3.011827510186115745e+06 0.000000000000000000e+00
3.267675122783030073e+00 -3.011827596761526074e+06 0.000000000000000000e+00
3.259285168539856947e+00 -3.011827712175667752e+06 0.000000000000000000e+00
3.237225634157245846e+00 -3.011828224407723173e+06 0.000000000000000000e+00
3.280603496720155388e+00 -3.011827504610664677e+06 0.000000000000000000e+00
3.333727892241558521e+00 -3.011828217002915218e+06 0.000000000000000000e+00
3.269391565872456162e+00 -3.011827578543067910e+06 0.000000000000000000e+00
3.483406956455334491e+00 -3.011839624757335987e+06 0.000000000000000000e+00
3.247947755872360176e+00 -3.011827937660232652e+06 0.000000000000000000e+00
3.275448605038308703e+00 -3.011827528893431183e+06 0.000000000000000000e+00
3.273689644449152780e+00 -3.011827540960859973e+06 0.000000000000000000e+00
3.270845454603994895e+00 -3.011827564544552937e+06 0.000000000000000000e+00
2.572879213012646549e+00 -3.011978886693310924e+06 0.000000000000000000e+00
3.541953987851990338e+00 -3.011847821355174761e+06 0.000000000000000000e+00
3.285705541410292696e+00 -3.011827496850144118e+06 0.000000000000000000e+00
3.282877005832007367e+00 -3.011827499152763747e+06 0.000000000000000000e+00
3.218948072199069976e+00 -3.011828877826355398e+06 0.000000000000000000e+00
3.346809844598618078e+00 -3.011828661574744154e+06 0.000000000000000000e+00
3.224977201445416330e+00 -3.011828639361477457e+06 0.000000000000000000e+00
3.188440069350580330e+00 -3.011830430133946240e+06 0.000000000000000000e+00
3.287312355670967357e+00 -3.011827497758312151e+06 0.000000000000000000e+00
3.229047134424942289e+00 -3.011828491144657601e+06 0.000000000000000000e+00
3.379852414719163534e+00 -3.011830257309804671e+06 0.000000000000000000e+00
2.653603295286902419e+00 -3.011947625382336322e+06 0.000000000000000000e+00
3.285460373426704273e+00 -3.011827496852771379e+06 0.000000000000000000e+00
3.292697135950209297e+00 -3.011827512509222142e+06 0.000000000000000000e+00
3.372709676572405169e+00 -3.011829855024393648e+06 0.000000000000000000e+00
3.395266165291257465e+00 -3.011831233035018668e+06 0.000000000000000000e+00
3.385633467603510027e+00 -3.011830606035300530e+06 0.000000000000000000e+00
3.332220121674790203e+00 -3.011828172594897449e+06 0.000000000000000000e+00
2.775440854587044370e+00 -3.011906690824387595e+06 0.000000000000000000e+00
3.397375236464857284e+00 -3.011831377972851507e+06 0.000000000000000000e+00
3.086035676538849692e-01 -3.013062975997900590e+06 0.000000000000000000e+00
2.496858626388076097e+00 -3.012011132391076535e+06 0.000000000000000000e+00
3.280271227281412738e+00 -3.011827505677570589e+06 0.000000000000000000e+00
3.330639760660524029e+00 -3.011828127564894967e+06 0.000000000000000000e+00
3.084474622822693135e+00 -3.011840033750113100e+06 0.000000000000000000e+00
3.242794382558605193e+00 -3.011828066563724540e+06 0.000000000000000000e+00
3.276497880631366488e+00 -3.011827522611090913e+06 0.000000000000000000e+00
3.311637661221424889e+00 -3.011827707657769788e+06 0.000000000000000000e+00
3.246675894786656080e+00 -3.011827967939858790e+06 0.000000000000000000e+00
3.294999602772984648e+00 -3.011827524320499972e+06 0.000000000000000000e+00
3.281226209092696244e+00 -3.011827502796082757e+06 0.000000000000000000e+00
3.223513932638919055e+00 -3.011828695163384080e+06 0.000000000000000000e+00
3.332870874418577767e+00 -3.011828191588131711e+06 0.000000000000000000e+00
3.327401422273277287e+00 -3.011828040141100064e+06 0.000000000000000000e+00
3.289079968151202849e+00 -3.011827500612203963e+06 0.000000000000000000e+00
3.342879032605026168e+00 -3.011828516822819132e+06 0.000000000000000000e+00
2.866111227327867272e+00 -3.011881420997852460e+06 0.000000000000000000e+00
3.294254920233897099e+00 -3.011827520139669999e+06 0.000000000000000000e+00
3.282281664956770761e+00 -3.011827500271284953e+06 0.000000000000000000e+00
3.227579727035620571e+00 -3.011828543398415670e+06 0.000000000000000000e+00
1.099207053151491476e+00 -3.012808577426852658e+06 0.000000000000000000e+00
